"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","batch_size","cv_folds","data_source","device","epochs","feature_norm","focal_alpha","focal_gamma","fold_subjects","loss","lr","mode","model.d_ff","model.d_model","model.encoder_dropout","model.head_dropout","model.head_hidden","model.n_channels","model.n_features","model.n_heads","model.n_layers","model.window_samples","n_channels","n_features","n_params","n_positive","n_windows","pos_weight","pos_weight_scale","seed","severity_loss_weight","severity_mean","severity_std","synthetic","target_recall","test_fraction","test_subjects","val_fraction","val_subjects","weight_decay","brier_calibrated","brier_raw","meets_fpr_adl_target","meets_recall_target","severity_mae_ms2","test_f1","test_fn","test_fp","test_fpr","test_fpr_adl","test_n_adl","test_n_positive","test_precision","test_recall","test_specificity","test_threshold","test_tn","test_tp","threshold","train_loss","val_brier_calibrated","val_brier_raw","val_fpr_adl","val_recall"
"2026-06-02 20:57:42","1.1h","51ed57eef3c34316bc044d316714cfc3","transformer-detector-baseline","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","0","WEDA-FALL","cpu","40","per_user","0.75","2.0","","focal","0.001","single-split","128","64","0.1","0.3","32","6","43","4","4","125","","","137858","700","8407","","1.0","42","0.2","","","False","0.97","0.2","[7, 8, 10, 21, 28]","0.15","[6, 12, 25]","0.0001","0.015428212471306324","0.015416317619383335","0","1","1.0936497449874878","0.7531806615776081","2","95","0.05416191562143672","0.050156739811912224","1276","150","0.6090534979423868","0.9866666666666667","0.9458380843785633","0.08177618682384491","1659","148","0.08177618682384491","0.006397561791042487","","","0.09006211180124224","0.97"
"2026-06-02 20:55:08","27.7s","6a9933b26e9b409c9f5fc0406ecb6598","transformer-detector-baseline","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","0","SYNTHETIC","cpu","3","per_user","0.75","2.0","","focal","0.001","single-split","128","64","0.1","0.3","32","6","43","4","4","125","","","137858","160","560","","1.0","42","0.2","","","True","0.97","0.2","[4, 5]","0.15","[1]","0.0001","0.06382261961698532","0.1781625747680664","1","0","10.808161735534668","0.9473684210526316","4","0","0","0","100","40","1","0.9","1","0.14582741260528564","100","36","0.14582741260528564","0.48008987290518623","","","0","1"
"2026-06-02 16:36:23","3.9h","e3356659f1544f9e80ed1fee0777a82e","transformer-detector-cv","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","5","WEDA-FALL","cpu","40","per_user","0.75","2.0","[[5, 7, 12, 26, 28, 30], [8, 13, 14, 21, 22], [2, 10, 11, 25, 29], [4, 6, 9, 23, 27], [1, 3, 24, 31]]","focal","0.001","5-fold-cv","128","64","0.1","0.3","32","6","43","4","4","125","","","137858","700","8407","","1.0","42","0.2","","","False","0.97","0.2","","0.15","","0.0001","0.02121412930496397","0.027019433735456674","0","1","1.6838000955374073","0.6982005141388175","21","566","0.07343973011547944","0.07249237394581015","5573","700","0.5453815261044177","0.97","0.9265602698845206","0.04997508156715882","7141","679","0.04997508156715882","0.011506847755776511","","","0.11334120425029516","0.97"
"2026-06-02 16:31:47","1.1min","8977252b5eca4697901163a28ffa4d5a","transformer-detector-cv","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","3","SYNTHETIC","cpu","4","per_user","0.75","2.0","[[4, 6, 8], [1, 5, 7], [2, 3]]","focal","0.001","3-fold-cv","128","64","0.1","0.3","32","6","43","4","4","125","","","137858","160","560","","1.0","42","0.2","","","True","0.97","0.2","","0.15","","0.0001","0.002604649906304293","0.15768693519695073","1","1","10.24567049571446","0.9873417721518987","4","0","0","0","400","160","1","0.975","1","0.6535610175406011","400","156","0.6535610175406011","0.29695774055257135","","","0","1"
"2026-06-02 16:30:39","36.9s","7d13bdd8b2fd4867a87d631b588ec53a","transformer-detector-baseline","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","0","SYNTHETIC","cpu","6","per_user","0.75","2.0","","focal","0.001","single-split","128","64","0.1","0.3","32","6","43","4","4","125","","","137858","160","560","","1.0","42","0.2","","","True","0.97","0.2","[4, 5]","0.15","[1]","0.0001","0.06382261961698532","0.1781625747680664","1","0","10.808161735534668","0.9473684210526316","4","0","0","0","100","40","1","0.9","1","0.14582741260528564","100","36","0.14582741260528564","0.12602022060326168","","","0","1"
"2026-06-02 15:07:26","38.8min","5206f38517894e1094abd595f6720a10","transformer-detector-baseline","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","","WEDA-FALL","cpu","40","per_user","","","","","0.001","","128","64","0.1","0.3","32","6","43","4","4","125","6","43","137858","506","8407","15.708","","42","0.2","21.533","12.897","False","0.97","0.2","[7, 8, 10, 21, 28]","0.15","[6, 13, 26]","0.0001","","","1","0","1.4390779733657837","0.7826086956521738","19","31","0.017270194986072424","0.009404388714733543","1276","109","0.743801652892562","0.8256880733944955","0.9827298050139276","0.3286783993244171","1764","90","","0.08472375492513401","0.020624401047825813","0.035001691430807114","0.029197080291970802","0.9733333333333334"
"2026-06-02 14:41:08","42.9s","664d3403755b4d1ba14dc04e0f1a042b","transformer-detector-baseline","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","","SYNTHETIC","cpu","12","per_user","","","","","0.001","","128","64","0.1","0.3","32","6","43","4","4","125","6","43","137858","160","560","2.5","","42","0.2","23.746","21.105","True","0.97","0.2","[4, 5]","0.15","[3]","0.0001","","","1","0","17.4783935546875","0.9743589743589743","2","0","0","0","100","40","1","0.95","1","0.5469284057617188","100","38","","0.10085085374968393","0.024946216493844986","0.10761112719774246","0","1"
"2026-06-02 14:39:19","47.6s","8c5178e0d12840f584f4406f018a4c15","transformer-detector-baseline","LOCAL","C:\Users\devgu\Downloads\Project\Personal\Repos\fall-detect-system\ml\src\fall_guardian_ml\training\train_cloud.py","devgu","FINISHED","128","","SYNTHETIC","cpu","12","per_user","","","","","0.001","","128","64","0.1","0.3","32","6","43","4","4","125","6","43","137858","160","560","2.5","","42","0.2","23.746","21.105","True","0.97","0.2","[4, 5]","0.15","[3]","0.0001","","","1","0","17.4783935546875","0.9743589743589743","2","0","0","0","100","40","1","0.95","1","0.5469284057617188","100","38","","0.10085085374968393","0.024946216493844986","0.10761112719774246","0","1"
